year,state,division,total_population,fss,homicide_rate,firearm_homicide_rate,nonfirearm_homicide_rate,firearm_suicides,total_suicides,firearm_homicides,nonfirearm_homicides,total_homicides,white_fss,nonwhite_fss,nextyearfss,nextyearnonwhitefss,nextyearwhitefss
1961,Kentucky,East South Central,3056211,0.648148148,7.06757485,5.137079868,1.930494982,210,324,157,59,216,0.650641024,0.583333313,0.702005744,0.727272749,0.701183438
1961,Louisiana,West South Central,3295450.4,0.716981132,7.282767782,4.278626072,3.00414171,190,265,141,99,240,0.738396645,0.535714269,0.730158746,0.666666687,0.736842096
1961,Maine,New England,971543.3,0.484615385,1.955651385,1.029290203,0.926361182,63,130,10,9,19,0.4765625,1,0.510489523,NA,0.510489523
1961,Maryland,South Atlantic,3182860,0.482142857,5.121180322,2.70197244,2.419207882,162,336,86,77,163,0.48888889,0.380952388,0.501557648,0.304347813,0.516778529
1961,Massachusetts,New England,5202637.2,0.235827664,1.403134549,0.538188594,0.864945955,104,441,28,45,73,0.238532111,0,0.228643209,0.200000003,0.229007632
1961,Michigan,East North Central,7928382.9,0.403120936,3.733422108,1.866711054,1.866711054,310,769,148,148,296,0.413839877,0.15625,0.378960699,0.375,0.379128128
1961,Minnesota,West North Central,3452974.7,0.445859873,1.361145218,0.695052877,0.666092341,140,314,24,23,47,0.445512831,0.5,0.446745574,0,0.449404776
1961,Mississippi,East South Central,2182018.1,0.77852349,10.21989689,6.874370107,3.345526786,116,149,150,73,223,0.758333325,0.862068951,0.785714269,0.857142866,0.775510192
1961,Missouri,West North Central,4355481.8,0.572243346,4.959267652,2.548512543,2.410755109,301,526,111,105,216,0.577464759,0.482758611,0.541516244,0.449999988,0.54494381
1961,Montana,Mountain,676731.2,0.688172043,2.807614013,1.773229903,1.03438411,64,93,12,7,19,0.692307711,0.5,0.678571403,0.5,0.685185194
1961,Nebraska,West North Central,1418546.3,0.581699346,2.114841088,1.409894058,0.704947029,89,153,20,10,30,0.576158941,1,0.503496528,0.600000024,0.5
1961,Nevada,Mountain,305624,0.639534884,9.488783603,4.580792084,4.907991519,55,86,14,15,29,0.621951222,1,0.666666687,0.800000012,0.655172408
1961,New Hampshire,New England,619997,0.52238806,0.322582206,0.322582206,0,35,67,2,0,2,0.522388041,NA,0.459770113,NA,0.459770113
1961,New Jersey,Middle Atlantic,6176920.2,0.24015748,2.428394655,0.841843481,1.586551175,122,508,52,98,150,0.235537186,0.333333343,0.280510008,NA,NA
1961,New Mexico,Mountain,957520.7,0.680412371,5.639564763,3.446400689,2.193164075,66,97,33,21,54,0.670454562,0.777777791,0.586538434,0.5,0.589999974
1961,New York,Middle Atlantic,16927770.3,0.208633094,3.881196332,0.903840242,2.97735609,319,1529,153,504,657,0.213639528,0.130434781,0.225745082,0.127272725,0.23108384
1961,North Carolina,South Atlantic,4608745.4,0.716186253,8.635755839,5.641448538,2.994307301,323,451,260,138,398,0.712846339,0.740740716,0.678714871,0.725490212,0.67337805
1961,North Dakota,West North Central,630977.5,0.50877193,1.901811079,1.267874053,0.633937026,29,57,8,4,12,0.4909091,1,0.46875,0.5,0.467741936
1961,Ohio,East North Central,9800959,0.45083682,3.346611286,1.928382723,1.418228563,431,956,189,139,328,0.449561417,0.477272719,0.461753726,0.391304344,0.464912295
1961,Oklahoma,West South Central,2351378.5,0.596059113,4.550522172,3.062033611,1.488488561,121,203,72,35,107,0.598984778,0.5,0.638497651,0.600000024,0.639423072
1961,Oregon,Pacific,1800956.8,0.558375635,2.498671817,1.332624969,1.166046848,110,197,24,21,45,0.56410259,0,0.526970983,0.375,0.532188833
1961,Pennsylvania,Middle Atlantic,11366820.3,0.373746582,2.656855585,1.134882021,1.521973564,410,1097,129,173,302,0.376425862,0.311111122,0.392361104,0.324999988,0.394784182
1961,Rhode Island,New England,868211.7,0.264150943,1.266972099,0.115179282,1.151792817,14,53,1,10,11,0.274509817,0,0.288461536,1,0.274509817
1961,South Carolina,South Atlantic,2403386.2,0.769230769,8.862495757,5.825114582,3.037381175,130,169,140,73,213,0.777777791,0.6875,0.713483155,0.769230783,0.703947365
1961,South Dakota,West North Central,679013.3,0.62,1.472725203,0.736362601,0.736362601,31,50,5,5,10,0.604166687,1,0.531645596,0,0.552631557
1961,Tennessee,East South Central,3602748.8,0.684971098,7.355494782,4.857402215,2.498092568,237,346,175,90,265,0.694610775,0.416666657,0.662561595,0.639999986,0.664041996
1961,Texas,West South Central,9741382.3,0.641638225,7.914687836,5.122476304,2.792211532,564,879,499,272,771,0.63516748,0.767441869,0.63964951,0.735294104,0.635949969
1961,Utah,Mountain,907491.6,0.65,1.763101719,0.991744717,0.771357002,52,80,9,7,16,0.64864862,0.666666687,0.585858583,0.666666687,0.583333313
1961,Vermont,New England,395325.9,0.388888889,2.023646819,1.517735114,0.505911705,21,54,6,2,8,0.388888896,NA,0.571428597,NA,0.571428597
1961,Virginia,South Atlantic,4035103.5,0.633136095,6.195627944,3.76694179,2.428686154,321,507,152,98,250,0.637130797,0.575757563,0.657142878,0.837837815,0.642384112
1961,Washington,Pacific,2908809.5,0.453658537,2.681509394,1.409511348,1.271998046,186,410,41,37,78,0.46095717,0.230769232,0.461873651,0.625,0.45598194
1961,West Virginia,South Atlantic,1848802.6,0.692682927,4.218946901,2.812631267,1.406315634,142,205,52,26,78,0.693467319,0.666666687,0.677595615,1,0.674033165
1961,Wisconsin,East North Central,3998372.4,0.456375839,1.750712365,1.050427419,0.700284946,204,447,42,28,70,0.458239287,0.25,0.369515002,0,0.372960359
1961,Wyoming,Mountain,330301,0.847826087,3.3302957,2.422033236,0.908262464,39,46,8,3,11,0.844444454,1,0.64864862,NA,0.64864862
1962,Alabama,East South Central,3302225,0.727272727,10.93202311,6.571326908,4.360696197,208,286,217,144,361,0.726923048,0.730769217,0.718644083,0.727272749,0.717948735
1962,Alaska,Pacific,241010,0.621621622,4.149205427,2.904443799,1.244761628,23,37,7,3,10,0.566666663,0.857142866,0.764705896,0.75,0.766666651
1962,Arizona,Mountain,1395908.8,0.632286996,7.378705543,5.157930088,2.220775455,141,223,72,31,103,0.645631075,0.470588237,0.614285707,0.560000002,0.621621609
1962,Arkansas,West South Central,1813665.6,0.762237762,7.608899899,5.017462977,2.591436922,109,143,91,47,138,0.751879692,0.899999976,0.768292665,0.583333313,0.782894731
1962,California,Pacific,16564390,0.345990064,4.467414737,1.998262538,2.469152199,975,2818,331,409,740,0.346735507,0.32710281,0.334635407,0.2578125,0.337975532
1962,Colorado,Mountain,1844609.4,0.535117057,5.150141813,3.035873069,2.114268744,160,299,56,39,95,0.534482777,0.555555582,0.492997199,0.428571433,0.494285703
1962,Connecticut,New England,2634529,0.269784173,1.708085202,0.72119153,0.986893672,75,278,19,26,45,0.267924517,0.307692319,0.25818181,0,0.262962967
1962,Delaware,South Atlantic,466654.4,0.425531915,4.285826942,2.571496165,1.714330777,20,47,12,8,20,0.454545468,0,0.449999988,0.200000003,0.485714287
1962,District of Columbia,South Atlantic,762466.8,0.293478261,12.9841719,4.196904049,8.787267852,27,92,32,67,99,0.280701756,0.314285725,0.371794879,0.578947365,0.305084735
1962,Florida,South Atlantic,5319136.6,0.502816901,8.986420841,5.37681247,3.609608371,357,710,286,192,478,0.497058809,0.633333325,0.48173207,0.586206913,0.477464795
1962,Georgia,South Atlantic,4072407.8,0.786924939,11.76208336,7.391204781,4.370878575,325,413,301,178,479,0.791122735,0.733333349,0.729490042,0.641025662,0.737864077
1962,Hawaii,Pacific,659929.8,0.268656716,2.424500303,1.060718883,1.36378142,18,67,7,9,16,0.5,0.155555561,0.229885057,0.140000001,0.351351351
1962,Idaho,Mountain,676266.2,0.623529412,2.513802997,0.591483058,1.922319939,53,85,4,13,17,0.623529434,NA,0.666666687,0.5,0.671052635
1962,Illinois,East North Central,10287721.6,0.420675537,5.52114474,2.94525855,2.57588619,411,977,303,265,568,0.427027017,0.307692319,0.409569383,0.396551728,0.410334349
1962,Indiana,East North Central,4768732.2,0.51559633,3.334219523,2.034083608,1.300135915,281,545,97,62,159,0.513157904,0.615384638,0.52976191,0.642857134,0.526530623
1962,Iowa,West North Central,2770904.8,0.458083832,1.443571789,0.757875189,0.6856966,153,334,21,19,40,0.460606068,0.25,0.492581606,0,0.498498499
1962,Kansas,West North Central,2192204.4,0.585657371,2.554506322,1.322869346,1.231636977,147,251,29,27,56,0.595833361,0.363636374,0.662650585,0.555555582,0.666666687
1962,Kentucky,East South Central,3074266,0.702005731,7.123651629,4.976797714,2.146853916,245,349,153,66,219,0.701183438,0.727272749,0.653614461,0.600000024,0.655279517
1962,Louisiana,West South Central,3333878.8,0.73015873,8.158664916,5.069170481,3.089494435,184,252,169,103,272,0.736842096,0.666666687,0.720279694,0.866666675,0.703125
1962,Maine,New England,973821.6,0.51048951,1.026882131,0.718817492,0.308064639,73,143,7,3,10,0.510489523,NA,0.456692904,0,0.460317463
1962,Maryland,South Atlantic,3265031,0.501557632,5.451709341,2.327696123,3.124013218,161,321,76,102,178,0.516778529,0.304347813,0.432506889,0.545454562,0.425219953
1962,Massachusetts,New England,5256696.4,0.228643216,1.483821664,0.494607221,0.989214443,91,398,26,52,78,0.229007632,0.200000003,0.219178081,0.142857149,0.220417634
1962,Michigan,East North Central,8033571.8,0.37896071,3.323552794,1.257224091,2.066328703,299,789,101,166,267,0.379128128,0.375,0.401183426,0.294117659,0.40197286
1962,Minnesota,West North Central,3492085.4,0.446745562,0.916357887,0.486815128,0.42954276,151,338,17,15,32,0.449404776,0,0.440217406,0.714285731,0.434903055
1962,Mississippi,East South Central,2185895.2,0.785714286,9.012325934,6.496194328,2.516131606,132,168,142,55,197,0.775510192,0.857142866,0.763779521,0.727272749,0.771428585
1962,Missouri,West North Central,4391150.6,0.541516245,5.14671485,3.074365065,2.072349785,300,554,135,91,226,0.54494381,0.449999988,0.541832685,0.5,0.544491529
1962,Montana,Mountain,678695.4,0.678571429,3.241513056,2.210122538,1.031390518,76,112,15,7,22,0.685185194,0.5,0.717948735,1,0.707964599
1962,Nebraska,West North Central,1425762.6,0.503496503,2.174275016,1.402758075,0.771516941,72,143,20,11,31,0.5,0.600000024,0.588652492,1,0.58273381
1962,Nevada,Mountain,325970,0.666666667,9.203300917,5.215203853,3.988097064,42,63,17,13,30,0.655172408,0.800000012,0.647887349,0,0.657142878
1962,New Hampshire,New England,633073,0.459770115,1.737556332,1.421636999,0.315919333,40,87,9,2,11,0.459770113,NA,0.445945948,NA,0.445945948
1962,New Jersey,Middle Atlantic,6287058.4,0.280510018,3.053892421,1.002058451,2.051833971,154,549,63,129,192,NA,NA,0.22260274,NA,NA
1962,New Mexico,Mountain,964018.4,0.586538462,5.601552833,3.526903636,2.074649198,61,104,34,20,54,0.589999974,0.5,0.710280359,0.833333313,0.694736838
1962,New York,Middle Atlantic,17073236.6,0.225745086,3.912556334,1.171424052,2.741132282,356,1577,200,468,668,0.23108384,0.127272725,0.228254169,0.0990991,0.23774834
1962,North Carolina,South Atlantic,4661335.8,0.678714859,8.881574247,6.199939511,2.681634737,338,498,289,125,414,0.67337805,0.725490212,0.667330682,0.53191489,0.6813187
1962,North Dakota,West North Central,629509,0.46875,1.270831712,0.317707928,0.953123784,30,64,2,6,8,0.467741936,0.5,0.514705896,0.5,0.515151501
1962,Ohio,East North Central,9895521,0.461753731,3.294419768,1.788688034,1.505731735,495,1072,177,149,326,0.464912295,0.391304344,0.442684054,0.473684222,0.44094488
1962,Oklahoma,West South Central,2374473,0.638497653,4.758950723,3.032251788,1.726698935,136,213,72,41,113,0.639423072,0.600000024,0.669950724,0.571428597,0.677248657
1962,Oregon,Pacific,1833226.6,0.526970954,3.927501379,2.618334253,1.309167126,127,241,48,24,72,0.532188833,0.375,0.547169805,0.5,0.547892749
1962,Pennsylvania,Middle Atlantic,11414274.6,0.392361111,2.873594788,0.919900771,1.953694017,452,1152,105,223,328,0.394784182,0.324999988,0.395721912,0.315789461,0.400000006
1962,Rhode Island,New England,876935.4,0.288461538,0.912267882,0.22806697,0.684200911,15,52,2,6,8,0.274509817,1,0.138461545,NA,0.138461545
1962,South Carolina,South Atlantic,2424178.4,0.713483146,10.89028761,8.08521353,2.805074082,127,178,196,68,264,0.703947365,0.769230783,0.662921369,0.772727251,0.647435904
1962,South Dakota,West North Central,677512.6,0.53164557,3.394770813,2.213980965,1.180789848,42,79,15,8,23,0.552631557,0,0.452054799,0.5,0.449275374
1962,Tennessee,East South Central,3638408.6,0.662561576,7.228434981,4.80979514,2.418639842,269,406,175,88,263,0.664041996,0.639999986,0.5994398,0.571428597,0.601190448
1962,Texas,West South Central,9903087.6,0.639649507,7.452221265,4.998441092,2.453780173,584,913,495,243,738,0.635949969,0.735294104,0.670040488,0.785714269,0.664904833
1962,Utah,Mountain,924356.2,0.585858586,2.163668075,1.298200845,0.86546723,58,99,12,8,20,0.583333313,0.666666687,0.632911384,0.5,0.639999986
1962,Vermont,New England,400770.8,0.571428571,0.249519177,0.249519177,0,28,49,1,0,1,0.571428597,NA,0.540983617,NA,0.540983617
1962,Virginia,South Atlantic,4103258,0.657142857,7.554972171,4.484241547,3.070730624,322,490,184,126,310,0.642384112,0.837837815,0.622676551,0.574468076,0.627291262
1962,Washington,Pacific,2964405,0.461873638,2.867354494,1.349343291,1.518011203,212,459,40,45,85,0.45598194,0.625,0.485260785,0.333333343,0.489510477
1962,West Virginia,South Atlantic,1837184.2,0.677595628,3.864609765,2.394969432,1.469640333,124,183,44,27,71,0.674033165,1,0.650887549,0.571428597,0.654321015
1962,Wisconsin,East North Central,4044967.8,0.369515012,1.161937556,0.593329816,0.56860774,160,433,24,23,47,0.372960359,0,0.385120362,0.714285731,0.379999995
1962,Wyoming,Mountain,330536,0.648648649,3.327927972,1.210155626,2.117772346,48,74,4,7,11,0.64864862,NA,0.691176474,1,0.686567187
1963,Alabama,East South Central,3319967.5,0.718644068,10.93384197,6.596450116,4.337391857,212,295,219,144,363,0.717948735,0.727272749,0.74203819,0.600000024,0.757042229
1963,Alaska,Pacific,248431.5,0.764705882,8.050508893,6.03788167,2.012627223,26,34,15,5,20,0.766666651,0.75,0.744186044,1,0.676470578
1963,Arizona,Mountain,1442782.7,0.614285714,5.614151043,3.465525335,2.148625708,129,210,50,31,81,0.621621609,0.560000002,0.654639184,0.666666687,0.654255331
1963,Arkansas,West South Central,1827362.4,0.768292683,7.716039249,4.870407753,2.845631496,126,164,89,52,141,0.782894731,0.583333313,0.771276593,0.785714269,0.770114958
1963,California,Pacific,16987983,0.334635417,4.303041744,1.913117055,2.38992469,1028,3072,325,406,731,0.337975532,0.2578125,0.343986809,0.298076928,0.345615834
1963,Colorado,Mountain,1889940.6,0.492997199,4.920789574,2.751409224,2.16938035,176,357,52,41,93,0.494285703,0.428571433,0.473053902,0.333333343,0.474320233
1963,Connecticut,New England,2684176.5,0.258181818,1.900024086,0.931384356,0.96863973,71,275,25,26,51,0.262962967,0,0.247311831,0,0.25
1963,Delaware,South Atlantic,476835.6,0.45,5.242897133,3.14573828,2.097158853,18,40,15,10,25,0.485714287,0.200000003,0.365384609,0,0.404255331
1963,District of Columbia,South Atlantic,761722.2,0.371794872,11.55276819,4.069725157,7.483043031,29,78,31,57,88,0.305084735,0.578947365,0.358024687,0.384615391,0.333333343
1963,Florida,South Atlantic,5502924.9,0.48173207,9.413175891,5.942294433,3.470881458,356,739,327,191,518,0.477464795,0.586206913,0.516839385,0.5,0.517520189
1963,Georgia,South Atlantic,4137053.7,0.729490022,11.45742923,7.396568239,4.060860994,329,451,306,168,474,0.737864077,0.641025662,0.743801653,0.703125,0.75
1963,Hawaii,Pacific,673508.7,0.229885057,1.93019036,1.484761815,0.445428545,20,87,10,3,13,0.351351351,0.140000001,0.283582091,0.268292695,0.307692319
1963,Idaho,Mountain,680803.8,0.666666667,3.672129915,2.497048342,1.175081573,52,78,17,8,25,0.671052635,0.5,0.635416687,1,0.619565189
1963,Illinois,East North Central,10391003.4,0.409569378,4.985081614,2.627272742,2.357808871,428,1045,273,245,518,0.410334349,0.396551728,0.4204036,0.521739125,0.414893627
1963,Indiana,East North Central,4821849.3,0.529761905,2.903450342,1.534680895,1.368769447,267,504,74,66,140,0.526530623,0.642857134,0.507168472,0.769230783,0.500917435
1963,Iowa,West North Central,2777588.7,0.492581602,1.440098025,0.792053914,0.648044111,166,337,22,18,40,0.498498499,0,0.456869006,0.5,0.456591636
1963,Kansas,West North Central,2199001.1,0.662650602,3.183263528,1.95543331,1.227830218,165,249,43,27,70,0.666666687,0.555555582,0.644444466,1,0.633587778
1963,Kentucky,East South Central,3092321,0.653614458,6.499972027,4.689034547,1.81093748,217,332,145,56,201,0.655279517,0.600000024,0.651296854,0.833333313,0.644776106
1963,Louisiana,West South Central,3372307.2,0.72027972,8.00638803,4.714872951,3.291515079,206,286,159,111,270,0.703125,0.866666675,0.730769217,0.651162803,0.74485594
1963,Maine,New England,976099.9,0.456692913,2.048970602,0.614691181,1.434279422,58,127,6,14,20,0.460317463,0,0.529850721,0,0.533834577
1963,Maryland,South Atlantic,3347202,0.432506887,5.975139833,2.688812925,3.286326908,157,363,90,110,200,0.425219953,0.545454562,0.484693885,0.733333349,0.46408841
1963,Massachusetts,New England,5310755.6,0.219178082,1.882971229,0.546061656,1.336909573,96,438,29,71,100,0.220417634,0.142857149,0.214285716,0.142857149,0.215456679
1963,Michigan,East North Central,8138760.7,0.401183432,3.563196053,1.658729197,1.904466856,339,845,135,155,290,0.40197286,0.294117659,0.418404907,0.261904776,0.426908135
1963,Minnesota,West North Central,3531196.1,0.440217391,1.302674751,0.481423278,0.821251473,162,368,17,29,46,0.434903055,0.714285731,0.467787117,0,0.469101131
1963,Mississippi,East South Central,2189772.3,0.763779528,12.01038117,7.626363709,4.384017462,97,127,167,96,263,0.771428585,0.727272749,0.798742115,0.833333313,0.794326246
1963,Missouri,West North Central,4426819.4,0.541832669,5.963649658,3.591743544,2.371906114,272,502,159,105,264,0.544491529,0.5,0.536764681,0.5,0.538461566
1963,Montana,Mountain,680659.6,0.717948718,3.085242609,1.616079462,1.469163147,84,117,11,10,21,0.707964599,1,0.759493649,0.75,0.75999999
1963,Nebraska,West North Central,1432978.9,0.588652482,2.023756247,1.535263359,0.488492887,83,141,22,7,29,0.58273381,1,0.544871807,1,0.541935503
1963,Nevada,Mountain,346316,0.647887324,8.95136234,5.775072477,3.176289862,46,71,20,11,31,0.657142878,0,0.467391312,1,0.443181813
1963,New Hampshire,New England,646149,0.445945946,2.321445982,1.083341458,1.238104524,33,74,7,8,15,0.445945948,NA,0.453608245,NA,0.453608245
1963,New Jersey,Middle Atlantic,6397196.6,0.22260274,3.016946517,1.141124848,1.875821669,260,1168,73,120,193,NA,NA,0.241715401,0.333333343,0.237804875
1963,New Mexico,Mountain,970516.1,0.710280374,5.976201734,3.29721475,2.678986984,76,107,32,26,58,0.694736838,0.833333313,0.663366318,0.428571433,0.680851042
1963,New York,Middle Atlantic,17218702.9,0.228254164,4.094385065,1.167335317,2.927049749,370,1621,201,504,705,0.23774834,0.0990991,0.238219902,0.088495575,0.250176668
